species,photo_id,url,license,author,author_login,observed_on,source_page,attribution,sha256
Chaetodon sedentarius,459101250,https://inaturalist-open-data.s3.amazonaws.com/photos/459101250/medium.jpg,CC-BY 4.0,er-birds,er-birds,2002-08-23,https://www.inaturalist.org/observations/256105513,"© er-birds, some rights reserved (CC-BY)",207edc655b5bed3fce26b9407f7a4a938da0d4a937b994de2136637e1ea95337
Chaetodon sedentarius,346020840,https://inaturalist-open-data.s3.amazonaws.com/photos/346020840/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2017-06-17,https://www.inaturalist.org/observations/196544803,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",5f3f905f66a1831e9d0c71ac6d61b980a7a3ef23a3b3eba03e1c35414c2b9c14
Chaetodon sedentarius,247896802,https://inaturalist-open-data.s3.amazonaws.com/photos/247896802/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,1998-08-13,https://www.inaturalist.org/observations/144437943,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",c2dd563a6d064fb59508cdfe1b5afe63a3b36e3a0f820314ad2ce2ceebe4d933
Chaetodon sedentarius,248096188,https://inaturalist-open-data.s3.amazonaws.com/photos/248096188/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2000-07-29,https://www.inaturalist.org/observations/144540278,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",730f99cca421a6a6ad1a7abf6ac156a8645333a347c076a2dbf6f9586c6ce4ee
Chaetodon sedentarius,343885678,https://inaturalist-open-data.s3.amazonaws.com/photos/343885678/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2017-05-13,https://www.inaturalist.org/observations/195467937,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",1fea082698d28ee031a5a9a27a5dc94c5e8e05f7f173e43373d359fbebf830cd
Chaetodon sedentarius,343885829,https://inaturalist-open-data.s3.amazonaws.com/photos/343885829/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2017-05-13,https://www.inaturalist.org/observations/195467937,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",3963ff26ea1e077ab42556cdb7423f1212618005b000acf112cee3b2e6f37be4
Chaetodon sedentarius,318293938,https://inaturalist-open-data.s3.amazonaws.com/photos/318293938/medium.jpg,CC-BY 4.0,Susan Aide,susanfibio,2023-09-08,https://www.inaturalist.org/observations/182543935,"© Susan Aide, some rights reserved (CC-BY)",ca0df4c70d4a585c76c01a53dca98613d198f032601f444039e79c3ac0dba994
Chaetodon sedentarius,247890895,https://inaturalist-open-data.s3.amazonaws.com/photos/247890895/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,1998-08-10,https://www.inaturalist.org/observations/144434948,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",8c0db73a0495efc60084f9734dd9b7addfc7b7874db7eff2a7cdee7d9c3c8668
Chaetodon sedentarius,188160636,https://inaturalist-open-data.s3.amazonaws.com/photos/188160636/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2000-05-16,https://www.inaturalist.org/observations/111461058,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",eb2bd39f2e683dc1939dc462d0ff81b7152b1b98e214cd11769a183ffbca5af4
Chaetodon sedentarius,169382946,https://inaturalist-open-data.s3.amazonaws.com/photos/169382946/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2000-05-17,https://www.inaturalist.org/observations/101425481,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",4b5ae59c246953655ce3b9230212db2248869c5f23e4c2a31f7547606e0f53d2
Chaetodon sedentarius,248094406,https://inaturalist-open-data.s3.amazonaws.com/photos/248094406/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2000-07-29,https://www.inaturalist.org/observations/144539339,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",8a1d57b47c8598e536a39639ee5d87d031a37d83e7f1cbf06f75a9d481cdcc1e
Chaetodon sedentarius,706341194,https://inaturalist-open-data.s3.amazonaws.com/photos/706341194/medium.jpg,CC-BY 4.0,Donald Davesne,donalddavesne,2025-08-21,https://www.inaturalist.org/observations/385810809,"© Donald Davesne, some rights reserved (CC-BY)",3da72e7fe521b0cdae2c84588f79f20dbe13bfd6e3ccd956d3b7974935fbc375
Chaetodon sedentarius,706341474,https://inaturalist-open-data.s3.amazonaws.com/photos/706341474/medium.jpg,CC-BY 4.0,Donald Davesne,donalddavesne,2025-08-21,https://www.inaturalist.org/observations/385810809,"© Donald Davesne, some rights reserved (CC-BY)",026b3a2db55127c9ec5566887dd8e84e52d832c5c6e21742fe2f76e09426a281
Chaetodon striatus,418651384,https://inaturalist-open-data.s3.amazonaws.com/photos/418651384/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2023-04-26,https://www.inaturalist.org/observations/235407573,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",ef642a72caddc46ba18f72adac2b785a944b294ca73348848f4df68ac76503cd
Chaetodon striatus,592652862,https://inaturalist-open-data.s3.amazonaws.com/photos/592652862/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2024-04-21,https://www.inaturalist.org/observations/327161331,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",ded202a5b9df60fe4431fe00514ed1adf071b259777f666e892d7ef868c3327a
Chaetodon striatus,592654093,https://inaturalist-open-data.s3.amazonaws.com/photos/592654093/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2024-04-21,https://www.inaturalist.org/observations/327161331,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",deb9900904d031575d634fcdfea519125ca3905b7eab388480c57655f7cad361
Chaetodon striatus,499530605,https://inaturalist-open-data.s3.amazonaws.com/photos/499530605/medium.jpeg,CC-BY 4.0,keesgroenendijk,keesgroenendijk,2025-05-03,https://www.inaturalist.org/observations/278203187,"© keesgroenendijk, some rights reserved (CC-BY)",c4f2ebe5fed0dfa3376de35e27548197a6e343aa5323f9959213a1a0cb58247b
Chaetodon striatus,239673350,https://inaturalist-open-data.s3.amazonaws.com/photos/239673350/medium.jpg,CC-BY 4.0,Jay Brasher,jbrasher,2022-09-07,https://www.inaturalist.org/observations/140053945,"© Jay Brasher, some rights reserved (CC-BY)",1034a8527057ac6a93409fd2ecf3f08e615c16c6100127d603aa2aa52d3e4c09
Chaetodon striatus,251556273,https://inaturalist-open-data.s3.amazonaws.com/photos/251556273/medium.jpeg,CC-BY 4.0,Addshore,addshore,2023-01-08,https://www.inaturalist.org/observations/146331870,"© Addshore, some rights reserved (CC-BY)",6e9578dd9c616891c7d6f9b43d1b7a210084977fbfbdddf83894e206c937fde0
Chaetodon striatus,686220619,https://inaturalist-open-data.s3.amazonaws.com/photos/686220619/medium.jpg,CC-BY 4.0,Tom Kennedy,tomkennedy,2026-06-21,https://www.inaturalist.org/observations/375376978,"© Tom Kennedy, some rights reserved (CC-BY)",4858a4a8c76381d46b30b2fc2f015f9dc02b790cc36d6fedaeb9ac1bd23939b4
Chaetodon striatus,173866084,https://inaturalist-open-data.s3.amazonaws.com/photos/173866084/medium.jpeg,CC-BY 4.0,Michael Bakker Paiva,michaelbakkerpaiva,2021-12-05,https://www.inaturalist.org/observations/103826647,"© Michael Bakker Paiva, some rights reserved (CC-BY)",483b71afcfd68df8941724a1df66c32c1ee52896a5cfafee39bf9a6e5c8b1389
Chaetodon striatus,174290149,https://inaturalist-open-data.s3.amazonaws.com/photos/174290149/medium.jpeg,CC-BY 4.0,Michael Bakker Paiva,michaelbakkerpaiva,2021-12-06,https://www.inaturalist.org/observations/104051751,"© Michael Bakker Paiva, some rights reserved (CC-BY)",342888e443205e174e5b5568d6c9e34dfb364c2af906a953807bff5cb51c2bd6
Chaetodon striatus,67343031,https://inaturalist-open-data.s3.amazonaws.com/photos/67343031/medium.jpeg,CC-BY 4.0,mark-groeneveld,mark-groeneveld,2010-01-08,https://www.inaturalist.org/observations/42415073,"© mark-groeneveld, some rights reserved (CC-BY)",a6025a7f47d82bed2bacb1835cf9efe077d5ec1a22c52b52129e253ef04459a1
Chaetodon striatus,257784398,https://inaturalist-open-data.s3.amazonaws.com/photos/257784398/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2006-11-02,https://www.inaturalist.org/observations/149585582,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",d7ac5a76609c765a63d4d132547de1c9beac32c4561a6567ec7066616cfae216
Chaetodon striatus,602016663,https://inaturalist-open-data.s3.amazonaws.com/photos/602016663/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2024-04-24,https://www.inaturalist.org/observations/331809300,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",82527d6667f0634604a25a11b8a6c6deeaa85ddb28861f57b31b72f4484f5858
Chaetodon striatus,602015955,https://inaturalist-open-data.s3.amazonaws.com/photos/602015955/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2024-04-24,https://www.inaturalist.org/observations/331809300,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",ecece2093e6295bf3b37b168dd54869f671284cb88680e0f493a96fa85f0639d
Chaetodon striatus,602016662,https://inaturalist-open-data.s3.amazonaws.com/photos/602016662/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2024-04-24,https://www.inaturalist.org/observations/331809300,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",ecece2093e6295bf3b37b168dd54869f671284cb88680e0f493a96fa85f0639d
Chaetodon striatus,186948245,https://inaturalist-open-data.s3.amazonaws.com/photos/186948245/medium.jpeg,CC-BY 4.0,Alexis Tinker-Tsavalas,alexis_orion,2022-04-08,https://www.inaturalist.org/observations/110793941,"© Alexis Tinker-Tsavalas, some rights reserved (CC-BY)",4137d8888ce90defe1c201f7c42a30aeebe512b9c6bc0f2451e569309224a8c9
Chaetodon striatus,254825190,https://inaturalist-open-data.s3.amazonaws.com/photos/254825190/medium.jpg,CC-BY 4.0,João D'Andretta,jpdandretta,2023-01-26,https://www.inaturalist.org/observations/148024034,"© João D'Andretta, some rights reserved (CC-BY)",341532e68533387a71c6bed4b46e47136c505cdc555343a917fefd9d829b6133
Chaetodon striatus,168533594,https://inaturalist-open-data.s3.amazonaws.com/photos/168533594/medium.jpg,CC-BY 4.0,Paul Asman,paulasman,2010-04-16,https://www.inaturalist.org/observations/100948628,"© Paul Asman, some rights reserved (CC-BY)",e3597ad60f6a551b432b6e51822e734f1fd663d07fa93c69a34552fe08a36a8d
Chaetodon striatus,686220828,https://inaturalist-open-data.s3.amazonaws.com/photos/686220828/medium.jpg,CC-BY 4.0,Tom Kennedy,tomkennedy,2026-06-21,https://www.inaturalist.org/observations/375377017,"© Tom Kennedy, some rights reserved (CC-BY)",41194aca74e2d69ec97b2589338bbccb03578cb14aa672df62ffcbc3263a4587
Chaetodon striatus,500752649,https://inaturalist-open-data.s3.amazonaws.com/photos/500752649/medium.jpg,CC-BY 4.0,Jay Brasher,jbrasher,2024-09-06,https://www.inaturalist.org/observations/278874066,"© Jay Brasher, some rights reserved (CC-BY)",d9b435d4c514d598d8bf412541fb5f45304ff9260ad84c2c37ad8b8188068626
Chaetodon striatus,507477480,https://inaturalist-open-data.s3.amazonaws.com/photos/507477480/medium.jpg,CC-BY 4.0,keesgroenendijk,keesgroenendijk,2025-05-01,https://www.inaturalist.org/observations/282466419,"© keesgroenendijk, some rights reserved (CC-BY)",48134af539d7e207017c9150e8e9ff4e22185797ab192175c0e803b893dcdce3
Chaetodon striatus,459093369,https://inaturalist-open-data.s3.amazonaws.com/photos/459093369/medium.jpg,CC-BY 4.0,er-birds,er-birds,2002-08-23,https://www.inaturalist.org/observations/256101368,"© er-birds, some rights reserved (CC-BY)",cb02de4a9e2123178b0520ab768641c46fd6deb2a7335aed2268bede65d14aee
Chaetodon striatus,459093569,https://inaturalist-open-data.s3.amazonaws.com/photos/459093569/medium.jpg,CC-BY 4.0,er-birds,er-birds,2002-08-23,https://www.inaturalist.org/observations/256101368,"© er-birds, some rights reserved (CC-BY)",99916297750a997c667c366fb9c5c2f0ea6812d57f91ab482549145bc59696d7
Chaetodon striatus,603208603,https://inaturalist-open-data.s3.amazonaws.com/photos/603208603/medium.jpg,CC-BY 4.0,Josh Noseworthy,josh_noseworthy,2025-12-27,https://www.inaturalist.org/observations/332387790,"© Josh Noseworthy, some rights reserved (CC-BY)",3d0fe703645f861e6571ab79487e33046e310bc252deec4ad5a076b99ed41141
Chaetodon trifascialis,251176515,https://inaturalist-open-data.s3.amazonaws.com/photos/251176515/medium.jpg,CC-BY 4.0,Donald Davesne,donalddavesne,2022-11-15,https://www.inaturalist.org/observations/146136169,"© Donald Davesne, some rights reserved (CC-BY)",32c727bd3c543d173e1f1fc9f040898d6a14ce92ef0ac7acf35dda2aebe3df0a
Chaetodon trifascialis,251176535,https://inaturalist-open-data.s3.amazonaws.com/photos/251176535/medium.jpg,CC-BY 4.0,Donald Davesne,donalddavesne,2022-11-15,https://www.inaturalist.org/observations/146136169,"© Donald Davesne, some rights reserved (CC-BY)",b2029c0b4bc757dc0c4a302c2f51126d9962e530b6643b2eb6a2ac7b118a08ef
Chaetodon trifascialis,251176519,https://inaturalist-open-data.s3.amazonaws.com/photos/251176519/medium.jpg,CC-BY 4.0,Donald Davesne,donalddavesne,2022-11-15,https://www.inaturalist.org/observations/146136169,"© Donald Davesne, some rights reserved (CC-BY)",e829a7f7cf6d0a2d7931b07d74ac03dc242aaf3cbcd167367a5d7a648a555269
Chaetodon trifascialis,231840707,https://inaturalist-open-data.s3.amazonaws.com/photos/231840707/medium.png,CC-BY 4.0,Tim,twan3253,2021-10-27,https://www.inaturalist.org/observations/135888505,"© Tim, some rights reserved (CC-BY)",3bb762ea148f0a2087d3b186849d7964d59462dc21c9812b2353cb4a0a94a135
Chaetodon trifascialis,250966661,https://inaturalist-open-data.s3.amazonaws.com/photos/250966661/medium.jpeg,CC-BY 4.0,Jan Ebr &amp; Ivana Ebrová,opisska,2022-12-29,https://www.inaturalist.org/observations/146030650,"© Jan Ebr &amp; Ivana Ebrová, some rights reserved (CC-BY)",f61e463275e18a7969eaf436064c1d7a37a1b7b7790f29be787efcaaef2c2288
Chaetodon trifascialis,176251935,https://inaturalist-open-data.s3.amazonaws.com/photos/176251935/medium.jpg,CC-BY 4.0,Forest Botial-Jarvis,tiluchi,2022-01-14,https://www.inaturalist.org/observations/105097008,"© Forest Botial-Jarvis, some rights reserved (CC-BY)",01f8db54fcd88141dc280e3de4fe5d7ba836a20bfa739d3a355af9f2fb2a0501
Chaetodon trifascialis,40564548,https://inaturalist-open-data.s3.amazonaws.com/photos/40564548/medium.jpeg,CC-BY 4.0,desertnaturalist,desertnaturalist,2019-02-06,https://www.inaturalist.org/observations/26142268,"© desertnaturalist, some rights reserved (CC-BY)",d2b58d06786751d3488cc01073a9d67243bf50e9bcb35d3497cd8b3c749605df
Chaetodon trifascialis,40564596,https://inaturalist-open-data.s3.amazonaws.com/photos/40564596/medium.jpg,CC-BY 4.0,desertnaturalist,desertnaturalist,2019-02-06,https://www.inaturalist.org/observations/26142268,"© desertnaturalist, some rights reserved (CC-BY)",70545b02571acc044725e1fe9cf80d4390e3e1c13a34034fbb627299638dcaf3
Chaetodon trifascialis,321209768,https://inaturalist-open-data.s3.amazonaws.com/photos/321209768/medium.jpg,CC-BY 4.0,Susan Prior,susanprior,2023-09-12,https://www.inaturalist.org/observations/184055288,"© Susan Prior, some rights reserved (CC-BY)",c92f6f08721e64dc959957a528b55071785e971e37db3b9a864552a1c150ada0
Chaetodon trifascialis,551286394,https://inaturalist-open-data.s3.amazonaws.com/photos/551286394/medium.jpg,CC-BY 4.0,Debra Baker,quokka2,2025-07-31,https://www.inaturalist.org/observations/305933457,"© Debra Baker, some rights reserved (CC-BY)",c512f8caec511aef9ec497dd2b6dd502971bcd886efa08d09f1548d137783c87
Chaetodon trifascialis,545697057,https://inaturalist-open-data.s3.amazonaws.com/photos/545697057/medium.jpg,CC-BY 4.0,GobyHunter,gobyhunter,2012-01-27,https://www.inaturalist.org/observations/302789363,"© GobyHunter, some rights reserved (CC-BY)",af2acefeb71a7032ab13641d191d08931a4171d77b605767cbf424f481f2de79
Chaetodon trifascialis,637948011,https://inaturalist-open-data.s3.amazonaws.com/photos/637948011/medium.jpg,CC-BY 4.0,Slunky,slunky,2026-03-19,https://www.inaturalist.org/observations/349695002,"© Slunky, some rights reserved (CC-BY)",4286331b37d772da9f6c10cd098d056ad15ccd6cef380aba7695c474f82bdbcb
Chaetodon trifascialis,700044628,https://inaturalist-open-data.s3.amazonaws.com/photos/700044628/medium.jpg,CC-BY 4.0,M Rutherford,lobotaniser,2026-07-10,https://www.inaturalist.org/observations/382530525,"© M Rutherford, some rights reserved (CC-BY)",2dccd1adcef0223d8a2f4140bbf8550d3eaf7cdd72a8bc55b72164146d8c77c5
Chaetodon trifascialis,700044629,https://inaturalist-open-data.s3.amazonaws.com/photos/700044629/medium.jpg,CC-BY 4.0,M Rutherford,lobotaniser,2026-07-10,https://www.inaturalist.org/observations/382530525,"© M Rutherford, some rights reserved (CC-BY)",36ad069dfe8009f1a3e333fd1023ecea8bc02626c575393cf58bedc0fc73858f
Chaetodon trifascialis,281610206,https://inaturalist-open-data.s3.amazonaws.com/photos/281610206/medium.jpeg,CC-BY 4.0,desertnaturalist,desertnaturalist,2023-05-18,https://www.inaturalist.org/observations/162847223,"© desertnaturalist, some rights reserved (CC-BY)",742f3b8e2c8f7f71ad8eea63626876588d19812c4ec19fcd481bb78ae659ee25
Chaetodon trifascialis,289920973,https://inaturalist-open-data.s3.amazonaws.com/photos/289920973/medium.jpeg,CC-BY 4.0,Charly,archaerhodopsin,2023-06-14,https://www.inaturalist.org/observations/167363255,"© Charly, some rights reserved (CC-BY)",43490ea172886d50c01c3fc3bd41d705831b7c339207f8c096b8dbcc072330dd
Chaetodon trifascialis,290187733,https://inaturalist-open-data.s3.amazonaws.com/photos/290187733/medium.jpeg,CC-BY 4.0,Charly,archaerhodopsin,2023-06-15,https://www.inaturalist.org/observations/167508367,"© Charly, some rights reserved (CC-BY)",4f6c422e962d87839154df9c1dda5c92316782312c9b4a66d637b6a72b176abd
Chaetodon trifascialis,287705930,https://inaturalist-open-data.s3.amazonaws.com/photos/287705930/medium.jpg,CC-BY 4.0,Susan Prior,susanprior,2023-05-31,https://www.inaturalist.org/observations/166160569,"© Susan Prior, some rights reserved (CC-BY)",a26ee1a10ebca8cf6db447d02a6618f1b9fee01843d72967062bf0e992305e4b
Chaetodon trifascialis,301975915,https://inaturalist-open-data.s3.amazonaws.com/photos/301975915/medium.jpeg,CC-BY 4.0,Debra Baker,quokka2,2020-09-21,https://www.inaturalist.org/observations/173885684,"© Debra Baker, some rights reserved (CC-BY)",f6515761d2caa66b47370294a9ebbf12a6e0bb82308db4f7d4303ee7f10cbc54
Chaetodon trifascialis,297566208,https://inaturalist-open-data.s3.amazonaws.com/photos/297566208/medium.jpeg,CC-BY 4.0,Debra Baker,quokka2,2023-06-27,https://www.inaturalist.org/observations/171487034,"© Debra Baker, some rights reserved (CC-BY)",4cdb1bf48df41710ce916f12d990a532d188aad9f4a53273a88758731512bef9
Chaetodon trifascialis,603490383,https://inaturalist-open-data.s3.amazonaws.com/photos/603490383/medium.jpg,CC-BY 4.0,Patrick O'Brien,patrick2043,2024-05-17,https://www.inaturalist.org/observations/332524887,"© Patrick O'Brien, some rights reserved (CC-BY)",db6cdecfc429f50f0e1ab9d5d6b2a297b003364639ccca33dd6e682dad402fb7
Chaetodon trifascialis,271292699,https://inaturalist-open-data.s3.amazonaws.com/photos/271292699/medium.jpg,CC-BY 4.0,Jan Ebr &amp; Ivana Ebrová,opisska,2023-04-10,https://www.inaturalist.org/observations/156869886,"© Jan Ebr &amp; Ivana Ebrová, some rights reserved (CC-BY)",5907cdcad8aab1f62c3d529b559330bd3982c1ba5e92aec990096d8a8d0c0a76
Chaetodon trifascialis,494619294,https://inaturalist-open-data.s3.amazonaws.com/photos/494619294/medium.jpg,CC-BY 4.0,Susan Prior,susanprior,2025-04-15,https://www.inaturalist.org/observations/275248846,"© Susan Prior, some rights reserved (CC-BY)",836033dd49c114053d36e9f78239525bc65e9013c54266d7c84f4c4e9341e369
